title,Token,stopword,stemmed,label
penyelesaian pembangunan tol cisumdawu masih terkendala masalah sosial,"['penyelesaian', 'pembangunan', 'tol', 'cisumdawu', 'masih', 'terkendala', 'masalah', 'sosial']","['penyelesaian', 'pembangunan', 'tol', 'cisumdawu', 'terkendala', 'sosial']",selesai bangun tol cisumdawu kendala sosial,2
kota bandung kini memiliki rass lingkungan pendidikan,"['kota', 'bandung', 'kini', 'memiliki', 'rass', 'lingkungan', 'pendidikan']","['kota', 'memiliki', 'rass', 'lingkungan', 'pendidikan']",kota milik rass lingkung didik,1
hut ke   ikwi menyelenggarakannya dengan kesederhanaan dan melaunching website ikwiku,"['hut', 'ke', 'ikwi', 'menyelenggarakannya', 'dengan', 'kesederhanaan', 'dan', 'melaunching', 'website', 'ikwiku']","['hut', 'ikwi', 'menyelenggarakannya', 'kesederhanaan', 'melaunching', 'website', 'ikwiku']",hut ikwi selenggara sederhana melaunching website ikwiku,1
wali kota bandung hanya mengingatkan taat prokes saat mpls dan ptm,"['wali', 'kota', 'bandung', 'hanya', 'mengingatkan', 'taat', 'prokes', 'saat', 'mpls', 'dan', 'ptm']","['wali', 'kota', 'taat', 'prokes', 'mpls', 'ptm']",wali kota taat prokes mpls ptm,0
sumedang terbanyak di jabar terapkan program    merdeka belajar   ,"['sumedang', 'terbanyak', 'di', 'jabar', 'terapkan', 'program', 'merdeka', 'belajar']","['sumedang', 'jabar', 'terapkan', 'program', 'merdeka', 'belajar']",sumedang jabar terap program merdeka ajar,1
kota bandung gelar sejumlah kegiatan jelang peringatan hari anak nasional,"['kota', 'bandung', 'gelar', 'sejumlah', 'kegiatan', 'jelang', 'peringatan', 'hari', 'anak', 'nasional']","['kota', 'gelar', 'kegiatan', 'jelang', 'peringatan', 'anak', 'nasional']",kota gelar giat jelang ingat anak nasional,0
vaseline daily sun care wujudkan mimpi   pelari indonesia pada ajang marathon internasional di berlin,"['vaseline', 'daily', 'sun', 'care', 'wujudkan', 'mimpi', 'pelari', 'indonesia', 'pada', 'ajang', 'marathon', 'internasional', 'di', 'berlin']","['vaseline', 'daily', 'sun', 'care', 'wujudkan', 'mimpi', 'pelari', 'indonesia', 'ajang', 'marathon', 'internasional', 'berlin']",vaseline daily sun care wujud mimpi lari indonesia ajang marathon internasional lin,1
pelopor penjual lukisan di braga rumah seni ropih,"['pelopor', 'penjual', 'lukisan', 'di', 'braga', 'rumah', 'seni', 'ropih']","['pelopor', 'penjual', 'lukisan', 'braga', 'rumah', 'seni', 'ropih']",pelopor jual lukis braga rumah seni ropih,0
kecamatan rancasari mendukung umkm miliki nib dan pirt,"['kecamatan', 'rancasari', 'mendukung', 'umkm', 'miliki', 'nib', 'dan', 'pirt']","['kecamatan', 'rancasari', 'mendukung', 'umkm', 'miliki', 'nib', 'pirt']",camat rancasari dukung umkm milik nib pirt,1
kecamatan coblong borong juara satu di dua perlombaan senam kreasi dan fun robic perwosi kota bandung,"['kecamatan', 'coblong', 'borong', 'juara', 'satu', 'di', 'dua', 'perlombaan', 'senam', 'kreasi', 'dan', 'fun', 'robic', 'perwosi', 'kota', 'bandung']","['kecamatan', 'coblong', 'borong', 'juara', 'perlombaan', 'senam', 'kreasi', 'fun', 'robic', 'perwosi', 'kota']",camat coblong borong juara lomba senam kreasi fun robic wosi kota,1
ini cara yang efektif paling utama berantas dbd,"['ini', 'cara', 'yang', 'efektif', 'paling', 'utama', 'berantas', 'dbd']","['efektif', 'utama', 'berantas', 'dbd']",efektif utama berantas dbd,1
layanan administrasi kependudukan kota bandung siap go digital,"['layanan', 'administrasi', 'kependudukan', 'kota', 'bandung', 'siap', 'go', 'digital']","['layanan', 'administrasi', 'kependudukan', 'kota', 'go', 'digital']",layan administrasi duduk kota go digital,1
tarif baru transaksi bri mobile atau internet banking naik menjadi     ribu benarkah,"['tarif', 'baru', 'transaksi', 'bri', 'mobile', 'atau', 'internet', 'banking', 'naik', 'menjadi', 'ribu', 'benarkah']","['tarif', 'transaksi', 'bri', 'mobile', 'internet', 'banking', 'ribu']",tarif transaksi bri mobile internet banking ribu,0
kabupaten sumedang masuk kla kategori madya,"['kabupaten', 'sumedang', 'masuk', 'kla', 'kategori', 'madya']","['kabupaten', 'sumedang', 'masuk', 'kla', 'kategori', 'madya']",kabupaten sumedang masuk kla kategori madya,0
pemkot bandung dan bssn teken kerja sama pemanfaatan sertifikat elektronik,"['pemkot', 'bandung', 'dan', 'bssn', 'teken', 'kerja', 'sama', 'pemanfaatan', 'sertifikat', 'elektronik']","['pemkot', 'bssn', 'teken', 'kerja', 'pemanfaatan', 'sertifikat', 'elektronik']",pemkot bssn teken kerja manfaat sertifikat elektronik,1
yana kita bepotensi turnamen sepak bola wanita piala wali kota bandung,"['yana', 'kita', 'bepotensi', 'turnamen', 'sepak', 'bola', 'wanita', 'piala', 'wali', 'kota', 'bandung']","['yana', 'bepotensi', 'turnamen', 'sepak', 'bola', 'wanita', 'piala', 'wali', 'kota']",yana bepotensi turnamen sepak bola wanita piala wali kota,1
ahli waris non pns dinas pendidikan terima santunan jkk,"['ahli', 'waris', 'non', 'pns', 'dinas', 'pendidikan', 'terima', 'santunan', 'jkk']","['ahli', 'waris', 'non', 'pns', 'dinas', 'pendidikan', 'terima', 'santunan', 'jkk']",ahli waris non pns dinas didik terima santun jkk,1
bank bjb dorong tingkatkan kompetensi umkm agar terus tumbuh dan naik kelas,"['bank', 'bjb', 'dorong', 'tingkatkan', 'kompetensi', 'umkm', 'agar', 'terus', 'tumbuh', 'dan', 'naik', 'kelas']","['bank', 'bjb', 'dorong', 'tingkatkan', 'kompetensi', 'umkm', 'tumbuh', 'kelas']",bank bjb dorong tingkat kompetensi umkm tumbuh kelas,1
wabup potensi konflik pemilu      harus diantisipasi,"['wabup', 'potensi', 'konflik', 'pemilu', 'harus', 'diantisipasi']","['wabup', 'potensi', 'konflik', 'pemilu', 'diantisipasi']",wabup potensi konflik milu antisipasi,1
juara mma one pride asal sumedang datangi gedung negara,"['juara', 'mma', 'one', 'pride', 'asal', 'sumedang', 'datangi', 'gedung', 'negara']","['juara', 'mma', 'one', 'pride', 'sumedang', 'datangi', 'gedung', 'negara']",juara mma one pride sumedang datang gedung negara,0
pemda terus support atlet berprestasi,"['pemda', 'terus', 'support', 'atlet', 'berprestasi']","['pemda', 'support', 'atlet', 'berprestasi']",pemda support atlet prestasi,1
pasis dikreg lxii seskoad kkl di sumedang,"['pasis', 'dikreg', 'lxii', 'seskoad', 'kkl', 'di', 'sumedang']","['pasis', 'dikreg', 'lxii', 'seskoad', 'kkl', 'sumedang']",pas dikreg lxii seskoad kkl sumedang,0
bersumber dari dbhcht dinas pertanian sumedang serahkan bantuan cultivator,"['bersumber', 'dari', 'dbhcht', 'dinas', 'pertanian', 'sumedang', 'serahkan', 'bantuan', 'cultivator']","['bersumber', 'dbhcht', 'dinas', 'pertanian', 'sumedang', 'serahkan', 'bantuan', 'cultivator']",sumber dbhcht dinas tani sumedang serah bantu cultivator,1
dprd kota bandung menyetujui raperda pertanggungjawaban apbd     ,"['dprd', 'kota', 'bandung', 'menyetujui', 'raperda', 'pertanggungjawaban', 'apbd']","['dprd', 'kota', 'menyetujui', 'raperda', 'pertanggungjawaban', 'apbd']",dprd kota tuju raperda pertanggungjawaban apbd,0
gudang insan kreatif ini   jagoan subsektor ekraf kota bandung,"['gudang', 'insan', 'kreatif', 'ini', 'jagoan', 'subsektor', 'ekraf', 'kota', 'bandung']","['gudang', 'insan', 'kreatif', 'jagoan', 'subsektor', 'ekraf', 'kota']",gudang insan kreatif jago subsektor ekraf kota,1
kecamatan rancasari dukung umkm miliki nib dan pirt,"['kecamatan', 'rancasari', 'dukung', 'umkm', 'miliki', 'nib', 'dan', 'pirt']","['kecamatan', 'rancasari', 'dukung', 'umkm', 'miliki', 'nib', 'pirt']",camat rancasari dukung umkm milik nib pirt,1
kapolres sumedang pimpin langsung patroli kryd,"['kapolres', 'sumedang', 'pimpin', 'langsung', 'patroli', 'kryd']","['kapolres', 'sumedang', 'pimpin', 'langsung', 'patroli', 'kryd']",kapolres sumedang pimpin langsung patroli kryd,0
tim penggerak pkk kota bandung bagikan kurban untuk anak yatim,"['tim', 'penggerak', 'pkk', 'kota', 'bandung', 'bagikan', 'kurban', 'untuk', 'anak', 'yatim']","['tim', 'penggerak', 'pkk', 'kota', 'bagikan', 'kurban', 'anak', 'yatim']",tim gerak pkk kota bagi kurban anak yatim,1
dandim     yahukimo lakukan pendampingan diklat bagi kelompok usaha perikanan kab nduga,"['dandim', 'yahukimo', 'lakukan', 'pendampingan', 'diklat', 'bagi', 'kelompok', 'usaha', 'perikanan', 'kab', 'nduga']","['dandim', 'yahukimo', 'lakukan', 'pendampingan', 'diklat', 'kelompok', 'usaha', 'perikanan', 'kab', 'nduga']",dandim yahukimo laku damping diklat kelompok usaha ikan kab nduga,1
media jurnal polri wilayah jawa barat gelar rakerda,"['media', 'jurnal', 'polri', 'wilayah', 'jawa', 'barat', 'gelar', 'rakerda']","['media', 'jurnal', 'polri', 'wilayah', 'jawa', 'barat', 'gelar', 'rakerda']",media jurnal polri wilayah jawa barat gelar rakerda,0
polri jatuhkan sanksi ptdh ke akbp raden brotoseno sebagai wujud komitmen kapolri,"['polri', 'jatuhkan', 'sanksi', 'ptdh', 'ke', 'akbp', 'raden', 'brotoseno', 'sebagai', 'wujud', 'komitmen', 'kapolri']","['polri', 'jatuhkan', 'sanksi', 'ptdh', 'akbp', 'raden', 'brotoseno', 'wujud', 'komitmen', 'kapolri']",polri jatuh sanksi ptdh akbp raden brotoseno wujud komitmen kapolri,2
lancaster university dan deakin university bakal dirikan kampus di kota bandung,"['lancaster', 'university', 'dan', 'deakin', 'university', 'bakal', 'dirikan', 'kampus', 'di', 'kota', 'bandung']","['lancaster', 'university', 'deakin', 'university', 'dirikan', 'kampus', 'kota']",lancaster university deakin university diri kampus kota,1
bandung jadi kota terbaik untuk pelajar di indonesia,"['bandung', 'jadi', 'kota', 'terbaik', 'untuk', 'pelajar', 'di', 'indonesia']","['kota', 'terbaik', 'pelajar', 'indonesia']",kota baik ajar indonesia,1
kota bandung masuk top   daerah yang aktif mempublikasikan vaksinasi,"['kota', 'bandung', 'masuk', 'top', 'daerah', 'yang', 'aktif', 'mempublikasikan', 'vaksinasi']","['kota', 'masuk', 'top', 'daerah', 'aktif', 'mempublikasikan', 'vaksinasi']",kota masuk top daerah aktif publikasi vaksinasi,1
pemkot bandung kucurkan dana uhc rp    miliar per tahun,"['pemkot', 'bandung', 'kucurkan', 'dana', 'uhc', 'rp', 'miliar', 'per', 'tahun']","['pemkot', 'kucurkan', 'dana', 'uhc', 'miliar']",pemkot kucur dana uhc miliar,1
kabid humas polda jabar  sinergitas tnipolri sambangi peternak hewan monitor wabah pmk desa luwung mundu dalam rangka ops aman nusa ii,"['kabid', 'humas', 'polda', 'jabar', 'sinergitas', 'tnipolri', 'sambangi', 'peternak', 'hewan', 'monitor', 'wabah', 'pmk', 'desa', 'luwung', 'mundu', 'dalam', 'rangka', 'ops', 'aman', 'nusa', 'ii']","['kabid', 'humas', 'polda', 'jabar', 'sinergitas', 'tnipolri', 'sambangi', 'peternak', 'hewan', 'monitor', 'wabah', 'pmk', 'desa', 'luwung', 'mundu', 'rangka', 'ops', 'aman', 'nusa', 'ii']",kabid humas polda jabar sinergitas tnipolri sambang ternak hewan monitor wabah pmk desa luwung mundu rangka ops aman nusa ii,1
polri buru kkb papua pembunuh pendeta dan   warga,"['polri', 'buru', 'kkb', 'papua', 'pembunuh', 'pendeta', 'dan', 'warga']","['polri', 'buru', 'kkb', 'papua', 'pembunuh', 'pendeta', 'warga']",polri buru kkb papua bunuh pendeta warga,2
pisah sambut dansektor    citarum harum yana ajak tingkatkan kolaborasi,"['pisah', 'sambut', 'dansektor', 'citarum', 'harum', 'yana', 'ajak', 'tingkatkan', 'kolaborasi']","['pisah', 'sambut', 'dansektor', 'citarum', 'harum', 'yana', 'ajak', 'tingkatkan', 'kolaborasi']",pisah sambut dansektor citarum harum yana ajak tingkat kolaborasi,1
sekda taat prokes bantu pemulihan ekonomi,"['sekda', 'taat', 'prokes', 'bantu', 'pemulihan', 'ekonomi']","['sekda', 'taat', 'prokes', 'bantu', 'pemulihan', 'ekonomi']",sekda taat prokes bantu pulih ekonomi,1
wakil ketua dprd kota bandung ade supriadi wafat yana berduka,"['wakil', 'ketua', 'dprd', 'kota', 'bandung', 'ade', 'supriadi', 'wafat', 'yana', 'berduka']","['wakil', 'ketua', 'dprd', 'kota', 'ade', 'supriadi', 'wafat', 'yana', 'berduka']",wakil ketua dprd kota ade supriadi wafat yana duka,2
polda jabar akan tindak tegas penonton yang masuk tanpa tiket,"['polda', 'jabar', 'akan', 'tindak', 'tegas', 'penonton', 'yang', 'masuk', 'tanpa', 'tiket']","['polda', 'jabar', 'tindak', 'penonton', 'masuk', 'tiket']",polda jabar tindak tonton masuk tiket,2
kabid humas polda jabar  tim patroli polisi kembali tertibkan dan menyita knalpot bising,"['kabid', 'humas', 'polda', 'jabar', 'tim', 'patroli', 'polisi', 'kembali', 'tertibkan', 'dan', 'menyita', 'knalpot', 'bising']","['kabid', 'humas', 'polda', 'jabar', 'tim', 'patroli', 'polisi', 'tertibkan', 'menyita', 'knalpot', 'bising']",kabid humas polda jabar tim patroli polisi tertib sita knalpot bising,1
pengamanan kunjungan kerja wakil menteri dalam negeri ri di nabire,"['pengamanan', 'kunjungan', 'kerja', 'wakil', 'menteri', 'dalam', 'negeri', 'ri', 'di', 'nabire']","['pengamanan', 'kunjungan', 'kerja', 'wakil', 'menteri', 'negeri', 'ri', 'nabire']",aman kunjung kerja wakil menteri negeri ri nabire,0
patroli sambang harkamtibmas sar brimob polda jabar cegah tindak kejahatan premanisme di ruang publik,"['patroli', 'sambang', 'harkamtibmas', 'sar', 'brimob', 'polda', 'jabar', 'cegah', 'tindak', 'kejahatan', 'premanisme', 'di', 'ruang', 'publik']","['patroli', 'sambang', 'harkamtibmas', 'sar', 'brimob', 'polda', 'jabar', 'cegah', 'tindak', 'kejahatan', 'premanisme', 'ruang', 'publik']",patroli sambang harkamtibmas sar brimob polda jabar cegah tindak jahat preman ruang publik,1
waspada sulit air bersih saat kemarau basah di kota bandung,"['waspada', 'sulit', 'air', 'bersih', 'saat', 'kemarau', 'basah', 'di', 'kota', 'bandung']","['waspada', 'sulit', 'air', 'bersih', 'kemarau', 'basah', 'kota']",waspada sulit air bersih kemarau basah kota,2
sah dprd kota bandung setujui raperda pertanggungjawaban apbd     ,"['sah', 'dprd', 'kota', 'bandung', 'setujui', 'raperda', 'pertanggungjawaban', 'apbd']","['sah', 'dprd', 'kota', 'setujui', 'raperda', 'pertanggungjawaban', 'apbd']",sah dprd kota tuju raperda pertanggungjawaban apbd,1
menpora ketua pssi dan kapolda jabar cek kelaikan stadion gbla untuk pertandingan liga  ,"['menpora', 'ketua', 'pssi', 'dan', 'kapolda', 'jabar', 'cek', 'kelaikan', 'stadion', 'gbla', 'untuk', 'pertandingan', 'liga']","['menpora', 'ketua', 'pssi', 'kapolda', 'jabar', 'cek', 'kelaikan', 'stadion', 'gbla', 'pertandingan', 'liga']",menpora ketua pssi kapolda jabar cek kelai stadion gbla tanding liga,0
rumah terbakar saat ditinggal pemiliknya polsek manonjaya mengamankan tkp,"['rumah', 'terbakar', 'saat', 'ditinggal', 'pemiliknya', 'polsek', 'manonjaya', 'mengamankan', 'tkp']","['rumah', 'terbakar', 'ditinggal', 'pemiliknya', 'polsek', 'manonjaya', 'mengamankan', 'tkp']",rumah bakar tinggal milik polsek manonjaya aman tkp,2
kembali beroperasi catat rute bus sekolah gratis di kota bandung,"['kembali', 'beroperasi', 'catat', 'rute', 'bus', 'sekolah', 'gratis', 'di', 'kota', 'bandung']","['beroperasi', 'catat', 'rute', 'bus', 'sekolah', 'gratis', 'kota']",operasi catat rute bus sekolah gratis kota,1
wakapolda jabar apresiasi antusias masyarakat yang mengikuti vaksinasi di pendopo kabupaten indramayu,"['wakapolda', 'jabar', 'apresiasi', 'antusias', 'masyarakat', 'yang', 'mengikuti', 'vaksinasi', 'di', 'pendopo', 'kabupaten', 'indramayu']","['wakapolda', 'jabar', 'apresiasi', 'antusias', 'masyarakat', 'mengikuti', 'vaksinasi', 'pendopo', 'kabupaten', 'indramayu']",wakapolda jabar apresiasi antusias masyarakat ikut vaksinasi pendopo kabupaten indramayu,1
pemuda hijrah wakafkan alquran dan iqro di kampung sadangmekar kabupaten bandung barat,"['pemuda', 'hijrah', 'wakafkan', 'alquran', 'dan', 'iqro', 'di', 'kampung', 'sadangmekar', 'kabupaten', 'bandung', 'barat']","['pemuda', 'hijrah', 'wakafkan', 'alquran', 'iqro', 'kampung', 'sadangmekar', 'kabupaten', 'barat']",pemuda hijrah wakaf alquran iqro kampung sadangmekar kabupaten barat,1
coworking space rancasari pusat umkm naikkan level marketing,"['coworking', 'space', 'rancasari', 'pusat', 'umkm', 'naikkan', 'level', 'marketing']","['coworking', 'space', 'rancasari', 'pusat', 'umkm', 'naikkan', 'level', 'marketing']",coworking space rancasari pusat umkm naik level marketing,1
yuk belajar sejarah di museum kota bandung habiskan liburan sekolah,"['yuk', 'belajar', 'sejarah', 'di', 'museum', 'kota', 'bandung', 'habiskan', 'liburan', 'sekolah']","['yuk', 'belajar', 'sejarah', 'museum', 'kota', 'habiskan', 'liburan', 'sekolah']",yuk ajar sejarah museum kota habis libur sekolah,0
serunya pameran inovasi otomotif di kiara artha park datang yuk,"['serunya', 'pameran', 'inovasi', 'otomotif', 'di', 'kiara', 'artha', 'park', 'datang', 'yuk']","['serunya', 'pameran', 'inovasi', 'otomotif', 'kiara', 'artha', 'park', 'yuk']",seru pamer inovasi otomotif kiara artha park yuk,0
acara    bikers rendezvous    berlangsung di hotel uni pada sabtuminggu      juli      di pangandaran jawa barat,"['acara', 'bikers', 'rendezvous', 'berlangsung', 'di', 'hotel', 'uni', 'pada', 'sabtuminggu', 'juli', 'di', 'pangandaran', 'jawa', 'barat']","['acara', 'bikers', 'rendezvous', 'hotel', 'uni', 'sabtuminggu', 'juli', 'pangandaran', 'jawa', 'barat']",acara bikers rendezvous hotel uni sabtuminggu juli pangandaran jawa barat,0
sportourism geliatkan pertumbuhan ekonomi kota bandung,"['sportourism', 'geliatkan', 'pertumbuhan', 'ekonomi', 'kota', 'bandung']","['sportourism', 'geliatkan', 'pertumbuhan', 'ekonomi', 'kota']",sportourism geliat tumbuh ekonomi kota,1
kuota belum terisi orang tua pilih datang ke sd secara langsung,"['kuota', 'belum', 'terisi', 'orang', 'tua', 'pilih', 'datang', 'ke', 'sd', 'secara', 'langsung']","['kuota', 'terisi', 'orang', 'tua', 'pilih', 'sd', 'langsung']",kuota isi orang tua pilih sd langsung,0
gudang insan kreatif ini   jagoan subsektor ekraf kota bandung,"['gudang', 'insan', 'kreatif', 'ini', 'jagoan', 'subsektor', 'ekraf', 'kota', 'bandung']","['gudang', 'insan', 'kreatif', 'jagoan', 'subsektor', 'ekraf', 'kota']",gudang insan kreatif jago subsektor ekraf kota,1
komandan korem    pwy brigjen tni jo sembiring turut berdukacita mendalam pasca penembakan pendeta di nduga,"['komandan', 'korem', 'pwy', 'brigjen', 'tni', 'jo', 'sembiring', 'turut', 'berdukacita', 'mendalam', 'pasca', 'penembakan', 'pendeta', 'di', 'nduga']","['komandan', 'korem', 'pwy', 'brigjen', 'tni', 'jo', 'sembiring', 'berdukacita', 'mendalam', 'pasca', 'penembakan', 'pendeta', 'nduga']",komandan korem pwy brigjen tni jo sembiring dukacita dalam pasca tembak pendeta nduga,2
tps  dago bengkok kurangi sampah hingga    ton terapkan kang pisman,"['tps', 'dago', 'bengkok', 'kurangi', 'sampah', 'hingga', 'ton', 'terapkan', 'kang', 'pisman']","['tps', 'dago', 'bengkok', 'kurangi', 'sampah', 'ton', 'terapkan', 'kang', 'pisman']",tps dago bengkok kurang sampah ton terap kang pisman,1
jelang peringatan hari anak nasional kota bandung gelar sejumlah kegiatan,"['jelang', 'peringatan', 'hari', 'anak', 'nasional', 'kota', 'bandung', 'gelar', 'sejumlah', 'kegiatan']","['jelang', 'peringatan', 'anak', 'nasional', 'kota', 'gelar', 'kegiatan']",jelang ingat anak nasional kota gelar giat,0
gudang insan kreatif ini   jagoan subsektor ekraf kota bandung,"['gudang', 'insan', 'kreatif', 'ini', 'jagoan', 'subsektor', 'ekraf', 'kota', 'bandung']","['gudang', 'insan', 'kreatif', 'jagoan', 'subsektor', 'ekraf', 'kota']",gudang insan kreatif jago subsektor ekraf kota,1
masih kurang dari kuota disdik kota bandung akan kembali buka ppdb online,"['masih', 'kurang', 'dari', 'kuota', 'disdik', 'kota', 'bandung', 'akan', 'kembali', 'buka', 'ppdb', 'online']","['kuota', 'disdik', 'kota', 'buka', 'ppdb', 'online']",kuota disdik kota buka ppdb online,0
intip dan tiru cara pengolahan sampah di rw    maleer,"['intip', 'dan', 'tiru', 'cara', 'pengolahan', 'sampah', 'di', 'rw', 'maleer']","['intip', 'tiru', 'pengolahan', 'sampah', 'rw', 'maleer']",intip tiru olah sampah rw maleer,1
dandim     jwy menghadiri pertemuan dalam rangka peningkatan sdm dibidang pertahanan pangan di kab jayawijaya,"['dandim', 'jwy', 'menghadiri', 'pertemuan', 'dalam', 'rangka', 'peningkatan', 'sdm', 'dibidang', 'pertahanan', 'pangan', 'di', 'kab', 'jayawijaya']","['dandim', 'jwy', 'menghadiri', 'pertemuan', 'rangka', 'peningkatan', 'sdm', 'dibidang', 'pertahanan', 'pangan', 'kab', 'jayawijaya']",dandim jwy hadir temu rangka tingkat sdm bidang tahan pangan kab jayawijaya,1
pemkot bandung bersama kodim     bs salurkan      dus minyak goreng curah,"['pemkot', 'bandung', 'bersama', 'kodim', 'bs', 'salurkan', 'dus', 'minyak', 'goreng', 'curah']","['pemkot', 'kodim', 'bs', 'salurkan', 'dus', 'minyak', 'goreng', 'curah']",pemkot kodim bs salur dus minyak goreng curah,1
kunjungi remaja amputasi yana beri motivasi dan bantuan,"['kunjungi', 'remaja', 'amputasi', 'yana', 'beri', 'motivasi', 'dan', 'bantuan']","['kunjungi', 'remaja', 'amputasi', 'yana', 'motivasi', 'bantuan']",kunjung remaja amputasi yana motivasi bantu,1
waka polda jabar pimpin langsung pengecekan vaksin booster kewilayahan secara virtual melalui zoom meeting,"['waka', 'polda', 'jabar', 'pimpin', 'langsung', 'pengecekan', 'vaksin', 'booster', 'kewilayahan', 'secara', 'virtual', 'melalui', 'zoom', 'meeting']","['waka', 'polda', 'jabar', 'pimpin', 'langsung', 'pengecekan', 'vaksin', 'booster', 'kewilayahan', 'virtual', 'zoom', 'meeting']",waka polda jabar pimpin langsung kece vaksin booster wilayah virtual zoom meeting,1
kanit binmas polsek manonjaya hadiri kegiatan seni tradisional sepak bola ikat kaki sambut hari kemerdekaan ke   dan hari jadi desa margaluyu ke  ,"['kanit', 'binmas', 'polsek', 'manonjaya', 'hadiri', 'kegiatan', 'seni', 'tradisional', 'sepak', 'bola', 'ikat', 'kaki', 'sambut', 'hari', 'kemerdekaan', 'ke', 'dan', 'hari', 'jadi', 'desa', 'margaluyu', 'ke']","['kanit', 'binmas', 'polsek', 'manonjaya', 'hadiri', 'kegiatan', 'seni', 'tradisional', 'sepak', 'bola', 'ikat', 'kaki', 'sambut', 'kemerdekaan', 'desa', 'margaluyu']",kanit binmas polsek manonjaya hadir giat seni tradisional sepak bola ikat kaki sambut merdeka desa margaluyu,0
kabid humas polda jabar  polda jabar tangkap    orang yang melakukan penyelundupan gas elpiji di subang,"['kabid', 'humas', 'polda', 'jabar', 'polda', 'jabar', 'tangkap', 'orang', 'yang', 'melakukan', 'penyelundupan', 'gas', 'elpiji', 'di', 'subang']","['kabid', 'humas', 'polda', 'jabar', 'polda', 'jabar', 'tangkap', 'orang', 'penyelundupan', 'gas', 'elpiji']",kabid humas polda jabar polda jabar tangkap orang selundup gas elpiji,2
rass instalasi keamanan dan pembentukan karakter siswa dengan berjalan kaki,"['rass', 'instalasi', 'keamanan', 'dan', 'pembentukan', 'karakter', 'siswa', 'dengan', 'berjalan', 'kaki']","['rass', 'instalasi', 'keamanan', 'pembentukan', 'karakter', 'siswa', 'berjalan', 'kaki']",rass instalasi aman bentuk karakter siswa jalan kaki,1
danrem    pwy terima audiensi pemuda batak bersatu,"['danrem', 'pwy', 'terima', 'audiensi', 'pemuda', 'batak', 'bersatu']","['danrem', 'pwy', 'terima', 'audiensi', 'pemuda', 'batak', 'bersatu']",danrem pwy terima audiensi pemuda batak satu,1
pemkot bandung dan bssn teken kerja sama pemanfaatan sertifikat elektronik,"['pemkot', 'bandung', 'dan', 'bssn', 'teken', 'kerja', 'sama', 'pemanfaatan', 'sertifikat', 'elektronik']","['pemkot', 'bssn', 'teken', 'kerja', 'pemanfaatan', 'sertifikat', 'elektronik']",pemkot bssn teken kerja manfaat sertifikat elektronik,1
kasrem pimpin pengantaran jenazah secara militer prajurit satgas yonif    rks,"['kasrem', 'pimpin', 'pengantaran', 'jenazah', 'secara', 'militer', 'prajurit', 'satgas', 'yonif', 'rks']","['kasrem', 'pimpin', 'pengantaran', 'jenazah', 'militer', 'prajurit', 'satgas', 'yonif', 'rks']",kasrem pimpin antar jenazah militer prajurit satgas yonif rks,0
jalani observasi yana pastikan dirinya dalam keadaan sehat,"['jalani', 'observasi', 'yana', 'pastikan', 'dirinya', 'dalam', 'keadaan', 'sehat']","['jalani', 'observasi', 'yana', 'pastikan', 'sehat']",jalan observasi yana pasti sehat,0
ini asal muasal nama daerah di bandung yang berawalan    ci   ,"['ini', 'asal', 'muasal', 'nama', 'daerah', 'di', 'bandung', 'yang', 'berawalan', 'ci']","['muasal', 'nama', 'daerah', 'berawalan', 'ci']",muasal nama daerah awal ci,0
perempuan muda ditemukan tak bernyawa di kamar kost polsek tawang dan inafis polres tasikmalaya kota amankan tkp,"['perempuan', 'muda', 'ditemukan', 'tak', 'bernyawa', 'di', 'kamar', 'kost', 'polsek', 'tawang', 'dan', 'inafis', 'polres', 'tasikmalaya', 'kota', 'amankan', 'tkp']","['perempuan', 'muda', 'ditemukan', 'bernyawa', 'kamar', 'kost', 'polsek', 'tawang', 'inafis', 'polres', 'tasikmalaya', 'kota', 'amankan', 'tkp']",perempuan muda temu nyawa kamar kost polsek tawang inafis polres tasikmalaya kota aman tkp,2
canggih layanan administrasi kependudukan kota bandung siap go digital,"['canggih', 'layanan', 'administrasi', 'kependudukan', 'kota', 'bandung', 'siap', 'go', 'digital']","['canggih', 'layanan', 'administrasi', 'kependudukan', 'kota', 'go', 'digital']",canggih layan administrasi duduk kota go digital,1
kota bandung siap jadi tuan rumah liga ibl playoff musim     ,"['kota', 'bandung', 'siap', 'jadi', 'tuan', 'rumah', 'liga', 'ibl', 'playoff', 'musim']","['kota', 'tuan', 'rumah', 'liga', 'ibl', 'playoff', 'musim']",kota tuan rumah liga ibl playoff musim,1
tradisi penerimaan anggota baru kodim     jwy,"['tradisi', 'penerimaan', 'anggota', 'baru', 'kodim', 'jwy']","['tradisi', 'penerimaan', 'anggota', 'kodim', 'jwy']",tradisi terima anggota kodim jwy,0
rancang   program prioritas pemkot bandung bakal anggarkan rp   triliun,"['rancang', 'program', 'prioritas', 'pemkot', 'bandung', 'bakal', 'anggarkan', 'rp', 'triliun']","['rancang', 'program', 'prioritas', 'pemkot', 'anggarkan', 'triliun']",rancang program prioritas pemkot anggar triliun,1
