title,Token,stopword,stemmed,label
malang – unit sabhara polsek turen patroli di kawasan perbankan,"['malang', '–', 'unit', 'sabhara', 'polsek', 'turen', 'patroli', 'di', 'kawasan', 'perbankan']","['malang', '–', 'unit', 'sabhara', 'polsek', 'turen', 'patroli', 'kawasan', 'perbankan']",malang  unit sabhara polsek turen patroli kawasan perban,0
malang – kontrol dan selalu ingatkan nasabah bank agar tetap waspada saat mengambil uang di atm,"['malang', '–', 'kontrol', 'dan', 'selalu', 'ingatkan', 'nasabah', 'bank', 'agar', 'tetap', 'waspada', 'saat', 'mengambil', 'uang', 'di', 'atm']","['malang', '–', 'kontrol', 'ingatkan', 'nasabah', 'bank', 'waspada', 'mengambil', 'uang', 'atm']",malang  kontrol ingat nasabah bank waspada ambil uang atm,1
laksanakan program unggulan kapolda banten “yuk ngopi wae bhabinkabtibmas datangi tokoh pemuda,"['laksanakan', 'program', 'unggulan', 'kapolda', 'banten', '“', 'yuk', 'ngopi', 'wae', 'bhabinkabtibmas', 'datangi', 'tokoh', 'pemuda']","['laksanakan', 'program', 'unggulan', 'kapolda', 'banten', '“', 'yuk', 'ngopi', 'wae', 'bhabinkabtibmas', 'datangi', 'tokoh', 'pemuda']",laksana program unggul kapolda banten  yuk ngopi wae bhabinkabtibmas datang tokoh pemuda,1
malang – unit sabhara polsek turen patroli di kawasan pemukiman antisipasi gangguan di kawasan pertokoan,"['malang', '–', 'unit', 'sabhara', 'polsek', 'turen', 'patroli', 'di', 'kawasan', 'pemukiman', 'antisipasi', 'gangguan', 'di', 'kawasan', 'pertokoan']","['malang', '–', 'unit', 'sabhara', 'polsek', 'turen', 'patroli', 'kawasan', 'pemukiman', 'antisipasi', 'gangguan', 'kawasan', 'pertokoan']",malang  unit sabhara polsek turen patroli kawasan mukim antisipasi ganggu kawasan toko,1
giat apel pagi kanit lantas polsek pangalengan tekankan disiplin kerja dan jaga kondisi kesehatan,"['giat', 'apel', 'pagi', 'kanit', 'lantas', 'polsek', 'pangalengan', 'tekankan', 'disiplin', 'kerja', 'dan', 'jaga', 'kondisi', 'kesehatan']","['giat', 'apel', 'pagi', 'kanit', 'lantas', 'polsek', 'pangalengan', 'tekankan', 'disiplin', 'kerja', 'jaga', 'kondisi', 'kesehatan']",giat apel pagi kanit lantas polsek pangalengan tekan disiplin kerja jaga kondisi sehat,1
kodim 0818/kab malang-batu menerima kunjungan dari polri sespim dikreg 62 dan di sambut langsung oleh dandim 0818/kab malang-batu letkol inf taufik hidayat,"['kodim', '0818', '/', 'kab', 'malang', '-', 'batu', 'menerima', 'kunjungan', 'dari', 'polri', 'sespim', 'dikreg', '62', 'dan', 'di', 'sambut', 'langsung', 'oleh', 'dandim', '0818', '/', 'kab', 'malang', '-', 'batu', 'letkol', 'inf', 'taufik', 'hidayat']","['kodim', '0818', '/', 'kab', 'malang', '-', 'batu', 'menerima', 'kunjungan', 'polri', 'sespim', 'dikreg', '62', 'sambut', 'langsung', 'dandim', '0818', '/', 'kab', 'malang', '-', 'batu', 'letkol', 'inf', 'taufik', 'hidayat']",kodim 0818  kab malang - batu terima kunjung polri sespim dikreg 62 sambut langsung dandim 0818  kab malang - batu letkol inf taufik hidayat,1
sambang ke warga binaanya aiptu uus rusmana ajak warga yang belum melaksanakan vaksinasi untuk melaksanakan vaksinasi covid 19,"['sambang', 'ke', 'warga', 'binaanya', 'aiptu', 'uus', 'rusmana', 'ajak', 'warga', 'yang', 'belum', 'melaksanakan', 'vaksinasi', 'untuk', 'melaksanakan', 'vaksinasi', 'covid', '19']","['sambang', 'warga', 'binaanya', 'aiptu', 'uus', 'rusmana', 'ajak', 'warga', 'melaksanakan', 'vaksinasi', 'melaksanakan', 'vaksinasi', 'covid', '19']",sambang warga binaanya aiptu uus rusmana ajak warga laksana vaksinasi laksana vaksinasi covid 19,1
malang – unit sabhara polsek turen patroli di kawasan pemukiman antisipasi gangguan kamtibmas,"['malang', '–', 'unit', 'sabhara', 'polsek', 'turen', 'patroli', 'di', 'kawasan', 'pemukiman', 'antisipasi', 'gangguan', 'kamtibmas']","['malang', '–', 'unit', 'sabhara', 'polsek', 'turen', 'patroli', 'kawasan', 'pemukiman', 'antisipasi', 'gangguan', 'kamtibmas']",malang  unit sabhara polsek turen patroli kawasan mukim antisipasi ganggu kamtibmas,1
malang – polsek gedangan lakukan pendampingan vaksinasi untuk usia lansia,"['malang', '–', 'polsek', 'gedangan', 'lakukan', 'pendampingan', 'vaksinasi', 'untuk', 'usia', 'lansia']","['malang', '–', 'polsek', 'gedangan', 'lakukan', 'pendampingan', 'vaksinasi', 'usia', 'lansia']",malang  polsek gedang laku damping vaksinasi usia lansia,1
malang – anggota polsek dampit melaksanakan patroli malam antisipasi kejahatan,"['malang', '–', 'anggota', 'polsek', 'dampit', 'melaksanakan', 'patroli', 'malam', 'antisipasi', 'kejahatan']","['malang', '–', 'anggota', 'polsek', 'dampit', 'melaksanakan', 'patroli', 'malam', 'antisipasi', 'kejahatan']",malang  anggota polsek dampit laksana patroli malam antisipasi jahat,1
malang – polsek bululawang laksanakan sosialisasi prosedur perijinan dan peningkatan vaksin khususnya lansia di desa bululawang,"['malang', '–', 'polsek', 'bululawang', 'laksanakan', 'sosialisasi', 'prosedur', 'perijinan', 'dan', 'peningkatan', 'vaksin', 'khususnya', 'lansia', 'di', 'desa', 'bululawang']","['malang', '–', 'polsek', 'bululawang', 'laksanakan', 'sosialisasi', 'prosedur', 'perijinan', 'peningkatan', 'vaksin', 'lansia', 'desa', 'bululawang']",malang  polsek bululawang laksana sosialisasi prosedur perijinan tingkat vaksin lansia desa bululawang,1
vaksinasi presisi dosis 12 dan 2 booster terus di gencarkan yang di dampingi babinsa 0818/22 tumpang,"['vaksinasi', 'presisi', 'dosis', '12', 'dan', '2', 'booster', 'terus', 'di', 'gencarkan', 'yang', 'di', 'dampingi', 'babinsa', '0818', '/', '22', 'tumpang']","['vaksinasi', 'presisi', 'dosis', '12', '2', 'booster', 'gencarkan', 'dampingi', 'babinsa', '0818', '/', '22', 'tumpang']",vaksinasi presisi dosis 12 2 booster gencar damping babinsa 0818  22 tumpang,1
sambang dialogis bhabin panjunan polsek lemahwungkuk polres ciko himbau kamtibmas warga,"['sambang', 'dialogis', 'bhabin', 'panjunan', 'polsek', 'lemahwungkuk', 'polres', 'ciko', 'himbau', 'kamtibmas', 'warga']","['sambang', 'dialogis', 'bhabin', 'panjunan', 'polsek', 'lemahwungkuk', 'polres', 'ciko', 'himbau', 'kamtibmas', 'warga']",sambang dialogis bhabin panjunan polsek lemahwungkuk polres ciko himbau kamtibmas warga,1
di laksanakan penyemprotan desinfektan dari wabah pmk oleh babinsa 0818/01 bersama satpol pp dan perangkat desa,"['di', 'laksanakan', 'penyemprotan', 'desinfektan', 'dari', 'wabah', 'pmk', 'oleh', 'babinsa', '0818', '/', '01', 'bersama', 'satpol', 'pp', 'dan', 'perangkat', 'desa']","['laksanakan', 'penyemprotan', 'desinfektan', 'wabah', 'pmk', 'babinsa', '0818', '/', '01', 'satpol', 'pp', 'perangkat', 'desa']",laksana semprot desinfektan wabah pmk babinsa 0818  01 satpol pp perangkat desa,1
cegah dan waspada pmk personil sat binmas polres klungkung sambangi peternak sapi berikan imbauan selalu jaga kebersihan kandang,"['cegah', 'dan', 'waspada', 'pmk', 'personil', 'sat', 'binmas', 'polres', 'klungkung', 'sambangi', 'peternak', 'sapi', 'berikan', 'imbauan', 'selalu', 'jaga', 'kebersihan', 'kandang']","['cegah', 'waspada', 'pmk', 'personil', 'sat', 'binmas', 'polres', 'klungkung', 'sambangi', 'peternak', 'sapi', 'imbauan', 'jaga', 'kebersihan', 'kandang']",cegah waspada pmk personil sat binmas polres klungkung sambang ternak sapi imbau jaga bersih kandang,1
polsek baleendah gelar gebyar vaksinasi covid-19 di gor kelurahan wargamekar,"['polsek', 'baleendah', 'gelar', 'gebyar', 'vaksinasi', 'covid', '-', '19', 'di', 'gor', 'kelurahan', 'wargamekar']","['polsek', 'baleendah', 'gelar', 'gebyar', 'vaksinasi', 'covid', '-', '19', 'gor', 'kelurahan', 'wargamekar']",polsek baleendah gelar gebyar vaksinasi covid - 19 gor lurah wargamekar,1
berbagi kebahagian polres cimahi dan kodim 0609 cimahi memberikan kursi roda kepada salah seorang warga di desa margaluyu cipeundeuy kabupaten bandung barat,"['berbagi', 'kebahagian', 'polres', 'cimahi', 'dan', 'kodim', '0609', 'cimahi', 'memberikan', 'kursi', 'roda', 'kepada', 'salah', 'seorang', 'warga', 'di', 'desa', 'margaluyu', 'cipeundeuy', 'kabupaten', 'bandung', 'barat']","['berbagi', 'kebahagian', 'polres', 'cimahi', 'kodim', '0609', 'cimahi', 'kursi', 'roda', 'salah', 'warga', 'desa', 'margaluyu', 'cipeundeuy', 'kabupaten', 'barat']",bagi kebahagian polres cimahi kodim 0609 cimahi kursi roda salah warga desa margaluyu cipeundeuy kabupaten barat,1
malang – polsek gedangan lakukan rutinitas yanmas poros pagi bentuk pelayanan kepada masyarakat,"['malang', '–', 'polsek', 'gedangan', 'lakukan', 'rutinitas', 'yanmas', 'poros', 'pagi', 'bentuk', 'pelayanan', 'kepada', 'masyarakat']","['malang', '–', 'polsek', 'gedangan', 'lakukan', 'rutinitas', 'yanmas', 'poros', 'pagi', 'bentuk', 'pelayanan', 'masyarakat']",malang  polsek gedang laku rutinitas yanmas poros pagi bentuk layan masyarakat,1
malang – antisipasi kepadatan arus lalu-lintas pagi hari polsek turen gelar yanmas poros pagi di simpang tiga talok,"['malang', '–', 'antisipasi', 'kepadatan', 'arus', 'lalu', '-', 'lintas', 'pagi', 'hari', 'polsek', 'turen', 'gelar', 'yanmas', 'poros', 'pagi', 'di', 'simpang', 'tiga', 'talok']","['malang', '–', 'antisipasi', 'kepadatan', 'arus', '-', 'lintas', 'pagi', 'polsek', 'turen', 'gelar', 'yanmas', 'poros', 'pagi', 'simpang', 'talok']",malang  antisipasi padat arus - lintas pagi polsek turen gelar yanmas poros pagi simpang talok,1
malang – tegakkan disiplin prokes anggota polsek gedangan bagikan masker kepada warga,"['malang', '–', 'tegakkan', 'disiplin', 'prokes', 'anggota', 'polsek', 'gedangan', 'bagikan', 'masker', 'kepada', 'warga']","['malang', '–', 'tegakkan', 'disiplin', 'prokes', 'anggota', 'polsek', 'gedangan', 'bagikan', 'masker', 'warga']",malang  tegak disiplin prokes anggota polsek gedang bagi masker warga,1
malang – polsek gedangan lakukan patroli jalan sepi cegah terjadinya kejahatan jalanan,"['malang', '–', 'polsek', 'gedangan', 'lakukan', 'patroli', 'jalan', 'sepi', 'cegah', 'terjadinya', 'kejahatan', 'jalanan']","['malang', '–', 'polsek', 'gedangan', 'lakukan', 'patroli', 'jalan', 'sepi', 'cegah', 'kejahatan', 'jalanan']",malang  polsek gedang laku patroli jalan sepi cegah jahat jalan,1
malang – beri imbauan kepada karyawan toko upaya cegah gangguan kamtibmas,"['malang', '–', 'beri', 'imbauan', 'kepada', 'karyawan', 'toko', 'upaya', 'cegah', 'gangguan', 'kamtibmas']","['malang', '–', 'imbauan', 'karyawan', 'toko', 'upaya', 'cegah', 'gangguan', 'kamtibmas']",malang  imbau karyawan toko upaya cegah ganggu kamtibmas,1
polsek pagelaran – malang lindungi warga dari covid-19 anggota bagikan masker di warung kopi,"['polsek', 'pagelaran', '–', 'malang', 'lindungi', 'warga', 'dari', 'covid', '-', '19', 'anggota', 'bagikan', 'masker', 'di', 'warung', 'kopi']","['polsek', 'pagelaran', '–', 'malang', 'lindungi', 'warga', 'covid', '-', '19', 'anggota', 'bagikan', 'masker', 'warung', 'kopi']",polsek pagelaran  malang lindung warga covid - 19 anggota bagi masker warung kopi,1
monitoring pmk bhabin bungko lor polsek kapetakan polres ciko sambang warga peternak hewan,"['monitoring', 'pmk', 'bhabin', 'bungko', 'lor', 'polsek', 'kapetakan', 'polres', 'ciko', 'sambang', 'warga', 'peternak', 'hewan']","['monitoring', 'pmk', 'bhabin', 'bungko', 'lor', 'polsek', 'kapetakan', 'polres', 'ciko', 'sambang', 'warga', 'peternak', 'hewan']",monitoring pmk bhabin bungko lor polsek kapetakan polres ciko sambang warga ternak hewan,1
yanmas pagi hari satlantas polsek lawang antisipasi kepadatan arus lalu-lintas laksanakan poros pagi depan pasar lawang,"['yanmas', 'pagi', 'hari', 'satlantas', 'polsek', 'lawang', 'antisipasi', 'kepadatan', 'arus', 'lalu', '-', 'lintas', 'laksanakan', 'poros', 'pagi', 'depan', 'pasar', 'lawang']","['yanmas', 'pagi', 'satlantas', 'polsek', 'lawang', 'antisipasi', 'kepadatan', 'arus', '-', 'lintas', 'laksanakan', 'poros', 'pagi', 'pasar', 'lawang']",yanmas pagi satlantas polsek lawang antisipasi padat arus - lintas laksana poros pagi pasar lawang,1
malang – antisipasi kepadatan arus lalu-lintas pagi hari polsek turen gelar yanmas poros pagi di simpang tiga sumawe,"['malang', '–', 'antisipasi', 'kepadatan', 'arus', 'lalu', '-', 'lintas', 'pagi', 'hari', 'polsek', 'turen', 'gelar', 'yanmas', 'poros', 'pagi', 'di', 'simpang', 'tiga', 'sumawe']","['malang', '–', 'antisipasi', 'kepadatan', 'arus', '-', 'lintas', 'pagi', 'polsek', 'turen', 'gelar', 'yanmas', 'poros', 'pagi', 'simpang', 'sumawe']",malang  antisipasi padat arus - lintas pagi polsek turen gelar yanmas poros pagi simpang sumawe,1
malang – antisipasi kepadatan arus lalu-lintas pagi hari polsek turen gelar yanmas poros pagi di simpang tiga pindad,"['malang', '–', 'antisipasi', 'kepadatan', 'arus', 'lalu', '-', 'lintas', 'pagi', 'hari', 'polsek', 'turen', 'gelar', 'yanmas', 'poros', 'pagi', 'di', 'simpang', 'tiga', 'pindad']","['malang', '–', 'antisipasi', 'kepadatan', 'arus', '-', 'lintas', 'pagi', 'polsek', 'turen', 'gelar', 'yanmas', 'poros', 'pagi', 'simpang', 'pindad']",malang  antisipasi padat arus - lintas pagi polsek turen gelar yanmas poros pagi simpang pindad,1
bintek dan pelatihan seleksi calon peserta pag tahun 2022,"['bintek', 'dan', 'pelatihan', 'seleksi', 'calon', 'peserta', 'pag', 'tahun', '2022']","['bintek', 'pelatihan', 'seleksi', 'calon', 'peserta', 'pag', '2022']",bintek latih seleksi calon serta pag 2022,1
wakapolda jabar bhakti sosial bagikan paket sembako kepada lansia dan masyarakat,"['wakapolda', 'jabar', 'bhakti', 'sosial', 'bagikan', 'paket', 'sembako', 'kepada', 'lansia', 'dan', 'masyarakat']","['wakapolda', 'jabar', 'bhakti', 'sosial', 'bagikan', 'paket', 'sembako', 'lansia', 'masyarakat']",wakapolda jabar bhakti sosial bagi paket sembako lansia masyarakat,1
kapolri ajak santri pondok buntet pesantren jaga persatuan dan kesatuan nkri,"['kapolri', 'ajak', 'santri', 'pondok', 'buntet', 'pesantren', 'jaga', 'persatuan', 'dan', 'kesatuan', 'nkri']","['kapolri', 'ajak', 'santri', 'pondok', 'buntet', 'pesantren', 'jaga', 'persatuan', 'kesatuan', 'nkri']",kapolri ajak santri pondok buntet pesantren jaga satu satu nkri,1
personil brimob berikan sosialisasi dan himbauan prokes kepada masyarakat,"['personil', 'brimob', 'berikan', 'sosialisasi', 'dan', 'himbauan', 'prokes', 'kepada', 'masyarakat']","['personil', 'brimob', 'sosialisasi', 'himbauan', 'prokes', 'masyarakat']",personil brimob sosialisasi himbauan prokes masyarakat,1
personil brimob jabar sampaikan pesan kamtibmas dan prokes kepada warga desa gadog,"['personil', 'brimob', 'jabar', 'sampaikan', 'pesan', 'kamtibmas', 'dan', 'prokes', 'kepada', 'warga', 'desa', 'gadog']","['personil', 'brimob', 'jabar', 'pesan', 'kamtibmas', 'prokes', 'warga', 'desa', 'gadog']",personil brimob jabar pesan kamtibmas prokes warga desa gadog,1
polisi pukul p0lisi,"['polisi', 'pukul', 'p0lisi']","['polisi', 'p0lisi']",polisi p0lisi,0
polsek tarogong kidul polres garut giat pengamanan audiensi dari hpdki dengan komisi ii dprd,"['polsek', 'tarogong', 'kidul', 'polres', 'garut', 'giat', 'pengamanan', 'audiensi', 'dari', 'hpdki', 'dengan', 'komisi', 'ii', 'dprd']","['polsek', 'tarogong', 'kidul', 'polres', 'garut', 'giat', 'pengamanan', 'audiensi', 'hpdki', 'komisi', 'ii', 'dprd']",polsek tarogong kidul polres garut giat aman audiensi hpdki komisi ii dprd,0
jasad perempuan ditemukan di pinggir jalan tol kawasan puri polisi kami belum dapat identitasnya,"['jasad', 'perempuan', 'ditemukan', 'di', 'pinggir', 'jalan', 'tol', 'kawasan', 'puri', 'polisi', 'kami', 'belum', 'dapat', 'identitasnya']","['jasad', 'perempuan', 'ditemukan', 'pinggir', 'jalan', 'tol', 'kawasan', 'puri', 'polisi', 'identitasnya']",jasad perempuan temu pinggir jalan tol kawasan puri polisi identitas,2
chansung 2pm dan istri menyambut bayi perempuan,"['chansung', '2pm', 'dan', 'istri', 'menyambut', 'bayi', 'perempuan']","['chansung', '2pm', 'istri', 'menyambut', 'bayi', 'perempuan']",chansung 2pm istri sambut bayi perempuan,1
wow member aespa terlihat seperti ratu saat tampil di inkigayo,"['wow', 'member', 'aespa', 'terlihat', 'seperti', 'ratu', 'saat', 'tampil', 'di', 'inkigayo']","['wow', 'member', 'aespa', 'ratu', 'tampil', 'inkigayo']",wow member aespa ratu tampil inkigayo,1
acara tv yang paling banyak dibicarakan di twitter di korea selatan pada kuartal kedua tahun 2022,"['acara', 'tv', 'yang', 'paling', 'banyak', 'dibicarakan', 'di', 'twitter', 'di', 'korea', 'selatan', 'pada', 'kuartal', 'kedua', 'tahun', '2022']","['acara', 'tv', 'dibicarakan', 'twitter', 'korea', 'selatan', 'kuartal', '2022']",acara tv bicara twitter korea selatan kuartal 2022,1
kebakaran di tambora jakarta barat 48 rumah dilalap api,"['kebakaran', 'di', 'tambora', 'jakarta', 'barat', '48', 'rumah', 'dilalap', 'api']","['kebakaran', 'tambora', 'jakarta', 'barat', '48', 'rumah', 'dilalap', 'api']",bakar tambora jakarta barat 48 rumah lalap api,2
berikut adalah  6 idola k-pop yang jujur tentang terapi dan kesehatan mental,"['berikut', 'adalah', '6', 'idola', 'k', '-', 'pop', 'yang', 'jujur', 'tentang', 'terapi', 'dan', 'kesehatan', 'mental']","['6', 'idola', 'k', '-', 'pop', 'jujur', 'terapi', 'kesehatan', 'mental']",6 idola k - pop jujur terapi sehat mental,1
gubernur anies berkunjung ke kediaman wapres ma'ruf amin,"['gubernur', 'anies', 'berkunjung', 'ke', 'kediaman', 'wapres', 'ma', ""'"", 'ruf', 'amin']","['gubernur', 'anies', 'berkunjung', 'kediaman', 'wapres', 'ma', ""'"", 'ruf', 'amin']",gubernur anies kunjung diam wapres ma  ruf amin,0
hoshi seventeen menunjukkan sisi berbeda dalam pemotretan solo 'vogue',"['hoshi', 'seventeen', 'menunjukkan', 'sisi', 'berbeda', 'dalam', 'pemotretan', 'solo', ""'"", 'vogue', ""'""]","['hoshi', 'seventeen', 'sisi', 'berbeda', 'pemotretan', 'solo', ""'"", 'vogue', ""'""]",hoshi seventeen sisi beda potret solo  vogue ,1
presiden ri beserta istri lakukan pertemuan bilateral ke beijing china,"['presiden', 'ri', 'beserta', 'istri', 'lakukan', 'pertemuan', 'bilateral', 'ke', 'beijing', 'china']","['presiden', 'ri', 'beserta', 'istri', 'lakukan', 'pertemuan', 'bilateral', 'beijing', 'china']",presiden ri serta istri laku temu bilateral beijing china,0
darurat kesehatan global oleh who waspada wabah cacar monyet,"['darurat', 'kesehatan', 'global', 'oleh', 'who', 'waspada', 'wabah', 'cacar', 'monyet']","['darurat', 'kesehatan', 'global', 'who', 'waspada', 'wabah', 'cacar', 'monyet']",darurat sehat global who waspada wabah cacar monyet,2
pertandingan pertama persikabo vs persebaya di bri liga 1 2022-2023,"['pertandingan', 'pertama', 'persikabo', 'vs', 'persebaya', 'di', 'bri', 'liga', '1', '2022', '-', '2023']","['pertandingan', 'persikabo', 'vs', 'persebaya', 'bri', 'liga', '1', '2022', '-', '2023']",tanding persikabo vs baya bri liga 1 2022 - 2023,0
polres metro jakbar akan lakukan penertiban parkir liar di sepanjang jalan daan mogot,"['polres', 'metro', 'jakbar', 'akan', 'lakukan', 'penertiban', 'parkir', 'liar', 'di', 'sepanjang', 'jalan', 'daan', 'mogot']","['polres', 'metro', 'jakbar', 'lakukan', 'penertiban', 'parkir', 'liar', 'jalan', 'daan', 'mogot']",polres metro jakbar laku tertib parkir liar jalan daan mogot,2
bebas ancaman jeruji besi nikita mirzani adakan acara tumpengan,"['bebas', 'ancaman', 'jeruji', 'besi', 'nikita', 'mirzani', 'adakan', 'acara', 'tumpengan']","['bebas', 'ancaman', 'jeruji', 'besi', 'nikita', 'mirzani', 'adakan', 'acara', 'tumpengan']",bebas ancam jeruji besi nikita mirzani adakan acara tumpeng,1
kim se jung berbicara tentang perjalanannya baru-baru ini ke pulau jeju dengan jihyo twice,"['kim', 'se', 'jung', 'berbicara', 'tentang', 'perjalanannya', 'baru', '-', 'baru', 'ini', 'ke', 'pulau', 'jeju', 'dengan', 'jihyo', 'twice']","['kim', 'jung', 'berbicara', 'perjalanannya', '-', 'pulau', 'jeju', 'jihyo', 'twice']",kim jung bicara jalan - pulau jeju jihyo twice,1
makna tersembunyi dalam konten ‘crime zone’ nct yang relate dengan kehidupan,"['makna', 'tersembunyi', 'dalam', 'konten', '‘', 'crime', 'zone', '’', 'nct', 'yang', 'relate', 'dengan', 'kehidupan']","['makna', 'tersembunyi', 'konten', '‘', 'crime', 'zone', '’', 'nct', 'relate', 'kehidupan']",makna sembunyi konten  crime zone  nct relate hidup,0
makna dan teori tentang konser nct dream,"['makna', 'dan', 'teori', 'tentang', 'konser', 'nct', 'dream']","['makna', 'teori', 'konser', 'nct', 'dream']",makna teori konser nct dream,0
terungkap fakta brigadir j sempat bercanda dengan kawannya sehari sebelum kejadian,"['terungkap', 'fakta', 'brigadir', 'j', 'sempat', 'bercanda', 'dengan', 'kawannya', 'sehari', 'sebelum', 'kejadian']","['terungkap', 'fakta', 'brigadir', 'j', 'bercanda', 'kawannya', 'sehari', 'kejadian']",ungkap fakta brigadir j canda kawan hari jadi,0
girl group bling bling bubar setelah 2 tahun,"['girl', 'group', 'bling', 'bling', 'bubar', 'setelah', '2', 'tahun']","['girl', 'group', 'bling', 'bling', 'bubar', '2']",girl group bling bling bubar 2,2
prestasi indonesia dalam kejuaraan dunia bulutangkis bwf world championship,"['prestasi', 'indonesia', 'dalam', 'kejuaraan', 'dunia', 'bulutangkis', 'bwf', 'world', 'championship']","['prestasi', 'indonesia', 'kejuaraan', 'dunia', 'bulutangkis', 'bwf', 'world', 'championship']",prestasi indonesia juara dunia bulutangkis bwf world championship,1
girls generation umumkan rangkaian jadwal comeback untuk album forever 1,"['girls', 'generation', 'umumkan', 'rangkaian', 'jadwal', 'comeback', 'untuk', 'album', 'forever', '1']","['girls', 'generation', 'umumkan', 'rangkaian', 'jadwal', 'comeback', 'album', 'forever', '1']",girls generation umum rangkai jadwal comeback album forever 1,1
tim produksi yumi’s cells menanggapi harapan pemirsa untuk musim 3,"['tim', 'produksi', 'yumi', '’', 's', 'cells', 'menanggapi', 'harapan', 'pemirsa', 'untuk', 'musim', '3']","['tim', 'produksi', 'yumi', '’', 's', 'cells', 'menanggapi', 'harapan', 'pemirsa', 'musim', '3']",tim produksi yumi  s cells tanggap harap pirsa musim 3,0
info 71 lokasi dan jadwal vaksin booster di bandung 27-30 juli 2022 jenis vaksin sinovac pfizer moderna,"['info', '71', 'lokasi', 'dan', 'jadwal', 'vaksin', 'booster', 'di', 'bandung', '27', '-', '30', 'juli', '2022', 'jenis', 'vaksin', 'sinovac', 'pfizer', 'moderna']","['info', '71', 'lokasi', 'jadwal', 'vaksin', 'booster', '27', '-', '30', 'juli', '2022', 'jenis', 'vaksin', 'sinovac', 'pfizer', 'moderna']",info 71 lokasi jadwal vaksin booster 27 - 30 juli 2022 jenis vaksin sinovac pfizer moderna,1
keluh kesah warga ciwastra berangkat pagi dari rumah anak tetap kesiangan masuk sekolah gara-gara macet,"['keluh', 'kesah', 'warga', 'ciwastra', 'berangkat', 'pagi', 'dari', 'rumah', 'anak', 'tetap', 'kesiangan', 'masuk', 'sekolah', 'gara', '-', 'gara', 'macet']","['keluh', 'kesah', 'warga', 'ciwastra', 'berangkat', 'pagi', 'rumah', 'anak', 'kesiangan', 'masuk', 'sekolah', 'gara', '-', 'gara', 'macet']",keluh kesah warga ciwastra berangkat pagi rumah anak siang masuk sekolah gara - gara macet,2
siapa itu nicole shanahan istri pendiri google yang diduga berselingkuh dengan elon musk,"['siapa', 'itu', 'nicole', 'shanahan', 'istri', 'pendiri', 'google', 'yang', 'diduga', 'berselingkuh', 'dengan', 'elon', 'musk']","['nicole', 'shanahan', 'istri', 'pendiri', 'google', 'diduga', 'berselingkuh', 'elon', 'musk']",nicole shanahan istri diri google duga selingkuh elon musk,0
soal citayam fashion week menjurus ajang promosi lgbt mui sampaikan 2 pesan ini,"['soal', 'citayam', 'fashion', 'week', 'menjurus', 'ajang', 'promosi', 'lgbt', 'mui', 'sampaikan', '2', 'pesan', 'ini']","['citayam', 'fashion', 'week', 'menjurus', 'ajang', 'promosi', 'lgbt', 'mui', '2', 'pesan']",citayam fashion week jurus ajang promosi lgbt mui 2 pesan,2
sering lakukan 5 hal ini awas bisa bikin perut jadi buncit kata dr saddam ismail,"['sering', 'lakukan', '5', 'hal', 'ini', 'awas', 'bisa', 'bikin', 'perut', 'jadi', 'buncit', 'kata', 'dr', 'saddam', 'ismail']","['lakukan', '5', 'awas', 'bikin', 'perut', 'buncit', 'dr', 'saddam', 'ismail']",laku 5 awas bikin perut buncit dr saddam ismail,2
istri diduga selingkuh dengan elon musk pendiri google sergey brin tarik investasi dari tesla,"['istri', 'diduga', 'selingkuh', 'dengan', 'elon', 'musk', 'pendiri', 'google', 'sergey', 'brin', 'tarik', 'investasi', 'dari', 'tesla']","['istri', 'diduga', 'selingkuh', 'elon', 'musk', 'pendiri', 'google', 'sergey', 'brin', 'tarik', 'investasi', 'tesla']",istri duga selingkuh elon musk diri google sergey brin tarik investasi tesla,2
berdasarkan undang-undang yang berlaku odong-odong tak diperkenankan melintas di jalan raya,"['berdasarkan', 'undang', '-', 'undang', 'yang', 'berlaku', 'odong', '-', 'odong', 'tak', 'diperkenankan', 'melintas', 'di', 'jalan', 'raya']","['berdasarkan', 'undang', '-', 'undang', 'berlaku', 'odong', '-', 'odong', 'diperkenankan', 'melintas', 'jalan', 'raya']",dasar undang - undang laku odong - odong kenan lintas jalan raya,1
jadwal mobil sakedap hari ini rabu 27 juli 2022 bisa buat nib gratis dan langsung jadi,"['jadwal', 'mobil', 'sakedap', 'hari', 'ini', 'rabu', '27', 'juli', '2022', 'bisa', 'buat', 'nib', 'gratis', 'dan', 'langsung', 'jadi']","['jadwal', 'mobil', 'sakedap', 'rabu', '27', 'juli', '2022', 'nib', 'gratis', 'langsung']",jadwal mobil sakedap rabu 27 juli 2022 nib gratis langsung,1
kata wagub dki soal hati-hati pengaruh lgbt di citayam fashion week hingga 7 usulan lokasi pemindahan cfw,"['kata', 'wagub', 'dki', 'soal', 'hati', '-', 'hati', 'pengaruh', 'lgbt', 'di', 'citayam', 'fashion', 'week', 'hingga', '7', 'usulan', 'lokasi', 'pemindahan', 'cfw']","['wagub', 'dki', 'hati', '-', 'hati', 'pengaruh', 'lgbt', 'citayam', 'fashion', 'week', '7', 'usulan', 'lokasi', 'pemindahan', 'cfw']",wagub dki hati - hati pengaruh lgbt citayam fashion week 7 usul lokasi pindah cfw,0
