title,label
"Gelar Raker Bersama Diskar PB, Komisi B Sarankan Tindak Lanjut Dana Retribusi Bagi Gedung Tinggi",1
Pemkot Bandung Resmikan Ciko Arena 1 di Kecamatan Batununggal,1
Satuan Satresnarkoba Polrestabes Surabaya Amankan Pengedar Sabu-Sabu Asal Putat Jaya Surabaya,2
Tradisi Pedang Pora Penyambutan Kapolres Baru dan Pelepasan Pejabat Lama Kapolres Pasuruan,0
"Lewat Program Gesit, Pemkot Bandung Terus Akselerasi Sertifikasi Tanah Tempat Ibadah",1
"PPKM Level 1, Kota Bandung Siap Jadi Tuan Rumah Liga IBL Playoff Musim 2022",1
"Idul Adha, Tedy Rusmawan Kagumi Kebersamaan Warga Bandung",1
"Dukung UMKM Miliki NIB dan PIRT, Kecamatan Rancasari Fasilitasi Para Pelaku Usaha",1
"Evaluasi Kinerja Triwulan II T.A. 2022, Komisi A Sodorkan Sejumlah Masukan bagi BKPSDM",0
"Pascapandemi Covid-19, Nunung Nurasiah Semangati Para Peserta Pelatihan Katering",1
Kembalikan Senyuman Jurnalis Bersatu Jenguk Dzakira,1
"Lewat Sasar Zilenilal, DPPKB Kota Bandung Kemas Hari Keluarga Nasional",1
"Harkamtibmas, Polres Pasuruan Kota Gelar Operasi Bina Kusuma",1
Polres Gresik Tahan Empat Tersangka Penistaan Agama,2
"Berikan Rasa Aman ke Anak Sekolah, Kini Bandung Punya RASS",1
Kini Layanan Administrasi Kependudukan Kota Bandung Siap Go Digital,1
"Terima Kunjungan PSHT Kota Pasuruan, Kapolres Berpesan Jaga Kondusifitas Jelang 1 Suro",0
"Meningkatkan Sinergitas, Kapolres Pasuruan Bersilaturahmi Kepada Tokoh Agama di Kabupaten Pasuruan",1
"bank bjb Gelar Bincang Jumat Bisnis Spesial Episode, Hadirkan Ahli Bisnis Ekspor",1
"Nyamar Jadi Tukang Potong Rambut, Pemuda Ini Ditangkap Polisi",2
"Berikan Rasa Aman di Lingkungan Pendidikan, Yudi Cahyadi Apresiasi RASS",1
Apes!! Maling Kurang Pinter Tertangkap Warga,2
"Jalin Silaturahmi, Kapolres Pasuruan Kunjungi Tokoh Agama Pengasuh Pondok Pesantren",1
"Ternyata KWH Meter Listrik Milik PLN, Punya Usia Pemakaian. Apa Saja Cirinya?",0
Danpussenarhanud Terima Cinderamata Lukisan Karya Anak Bandung dari Insan Media,1
"KPK Gagal Jemput Paksa Mardani Maming, Ketua Umum Aliansi Madura Indonesia Nyeletuk: Bubar Sajalah Kalian!",2
"HUT ke-61, IKWI Gelar Konsolidasi Organisasi",1
"Masuki Musim Kemarau, Kota Bandung Waspada Sulit Air Bersih",2
"Ikan Sungai Musi Tercemar Mikroplastik, Saatnya! Kurangi Penggunaan Plastik SekaliÂ Pakai",2
"Final Piala Presiden 2022 di Kanjuruan Aman, Aremania Berikan Apresiasi Polres Malang",1
"Melek Isu Keluarga, Yunimar Ajak Para Ibu Ngobras Puspaga",1
Polresta Sidoarjo Berhasil Ungkap Tiga Kasus Pencabulan,2
Sindikat Online UTBK SBM PTN Keok di Tangan Satreskrim Polrestabes Surabaya,2
Ayah Tina Korban Kecelakaan Maut Minta Sopir Dijerat Pasal Pemberatan,2
Naas!! Seorang Pemuda Intip Wanita Cantik Saat Mandi Berakhir di Bui,2
IKWI Jawa Barat Resmi Punya Gedung Sekretariat Baru,1
Operasi Bina Kusuma Polres Pasuruan Kota Sasar Tempat Wisata,1
"Maling Tidak Punya Ilmu Kebal, Bonyok Dihajar Warga Tanah Merah",2
bank bjb Bersama Ride-O Gelar Fellowship Bandung-Jogjakarta,1
"Dua Minggu Menjabat, Kapolres Bangkalan Sudah Tunjukkan Taringnya",1
"Tingkatkan Ekonomi Pascapandemi Covid-19, Edwin Senjaya Buka Pelatihan Manajemen Sanggar dan Lingkung Seni Regol",1
"LSM Garda Kawal Sampang, Layangkan Surat Audensi Ke Badan Anggaran DPRD Sampang",0
Anggota Komisi D DPRD Kota Bandung Tekankan Makna Ketekunan pada Peserta Pelatihan Kerja,1
Legislator PKS : Jumlah Puskesmas Di Surabaya Jauh Dari Ideal,2
Polsek Kenjeran Ringkus Pemuda Yang Meresahkan Warga Yang Menggunakan Samurai,2
"Cegah Penularan Covid-19, Polsek Tambaksari Laksanakan Vaksin dan Swab Hunter",1
"Hadir di Merauke, Pangkogabwilhan III Beri Semangat dan Motivasi Satgas Pamtas Yonif 123/Rajawali",1
"Pelaku Ilegal Acces Dimaafkan Korban, Polres Pasuruan Kota Terapkan Restorative Justice",1
"Soal Penanganan Kemacetan, Ketua DPRD Kota Bandung Harapkan Inovasi Dishub",1
bank bjb Aktif Mengembangkan Pemberdayaan Ekonomi UMKM,1
LSM AMCD-P dan Yayasan Mambaus Sholach Menggelar Harlah dengan Tema SEHAT BANGSAKU,1
"DI Hari Anak Nasional, Aeshnina Aktivis Muda Yang Mendapat Penghargaan Dari BRI",1
"Temukan Minat & Bakat Siswa-Siswi, SMP Muhammadiyah 15 Boarding School Surabaya Lakukan Tes PSIKOTES",1
Setengah Lusin Maling Lompat Dipamerkan Polsek Gubeng,2
United E-Motor X PLN Touring Percepat Program Go Green Go Electrik,1
Kontroversi Rumdis Auri Tidak Perlu Penetapan Eksekusi,2
Pengajian Rutin Majelis Dzikir Miftahul Amin Tanah Merah Surabaya,0
Polsek Tambaksari Kembali Bongkar Pagupon Ajang Perjudian Karang Asem,2
"Berangkatkan 13 Angkutan Kota, Spemlibels Kirim Peserta Terbanyak",1
Setda Tulungagung Lantik Kepala Sekolah SD-SMP,0
Satresnarkoba Polres Pelabuhan Tanjung Perak Bekuk Pemuda Asal Klakahrejo Surabaya,2
DPRD Pasuruan Mengucapkan Selamat Hari Raya Idul Adha 1443 H,0
"Diskusi Bersama BPJAMSOSTEK, Pemkot Bandung Seriusi BPJS Ketenagakerjaan bagi non-ASN",1
Polres Pasuruan Berhasil Menangkap Pelaku Pembunuhan Seorang Wanita di Kec.Lumbang,2
Polsek Tambaksari Tangkap Lima Tersangka Perjudian Burung Dara Karang asem,2
Lanud Muljono Sampaikan Status Kepemilikan Rumah/Tanah Simogunung Kepada Warga,0
"Tingkatkan Sinergitas, Kapolres Pasuruan Kunjungi Forkopimda dan Ulama",1
"Warga Panik, Pabrik Tripleks di Beji Dilalap si Jago Merah",2
Polda Jatim Ringkus Komplotan Curanmor yang Beraksi di Wilayah Jatim,2
UMKM di Kecamatan Rancasari Naikkan Level Marketing,1
Pemkot Bandung Kucurkan Dana UHC Rp240 Miliar,1
"Walikota Tak Temui Massa Aksi, Tembok Pagar Pemkot Jebol",2
Polres Gresik Lakukan Penahanan Dua Tersangka Penistaan Agama,2
"Dukung Upaya Swasembada Beras dan Ketahanan Pangan, Pangkogabwilhan III Bertemu Para Poktani",1
"Kejar Target Vaksin Booster, Polresta Malang Kota Gelar Vaksinasi di Lapas",1
Nikmati Kopi Sendu Jurnalis Bersatu With Kapolsek Gubeng,1
Penanda Tanganan Pakta Intergritas Zero Weste di MPLS Spemlibels,1
"Niat Menyalip, Mobil Inova Adu Banteng Dengan Mobil Cerry Hingga Terguling",2
Ini Catatan Pansus 4 DPRD untuk Raperda Pemajuan Kebudayaan,0
Tedy Rusmawan Optimistis Ekonomi Bandung Bangkit,1
"Tak Ikuti Aturan, Lanud Muljono Kosongkan Rumah Dinas",2
"Mudahkan Urus Dokumen, Polrestabes Luncurkan Gerai",1
"Satukan Tali Asih, Jurnalis Bersatu Peduli Putri Dzakira",1
"Lepas Sambut Kepala Kabinda Jabar, Ruddy Akan Terus Jaga Stabilitas Keamanan Negara",1
Media Libas Malaka Santuni Anak Yatim dan Dhuafa,1
"Ditanya Soal Pengembalian Kerugian Negara, Dinas PUPR Bangkalan Sebut BPK Kurang Update",2
"Verifikasi Visual Pengembangan Ekowisata Citarik, Dansektor 21 Citarum Harum Dampingi Bapenas RI",1
LSM Abdi Rakyat Kembalikan Senyum Sindi,1
Polres Pasuruan Kota Berhasil Amankan 2 Pelaku Penyalahgunaan Narkotika Jenis Sabu,1
"Selipkan Sabu, Sopir Truck Asal Sukomanunggal Diringkus oleh Satresnarkoba Polrestabes Surabaya",2
"Melalui Produktivitas dan Efisiensi, Bank bjb Genjot Performa Layanan Digital",1
"Raker Bersama RSUD Kota Bandung, Komisi B Minta Benahi Fasilitas Layanan",1
DPRD Kota Bandung Setujui Raperda Pertanggungjawaban APBD 2021,0
Jumlah Dokter Gigi Spesialis Masih Minim di Indonesia,2
Kapolres Pasuruan Pimpin Upacara Sertijab Kapolsek Jajaran Polres Pasuruan,0
Polres Sumenep Berhasil Ungkap Kasus Persetubuhan dan Pencabulan Anak,2
DPC FKKPBM Kabupaten Pasuruan Lakukan Aksi Tanam 700 Pohon,1
"Polresta Malang Berhasil Menggagalkan Peredaran Narkoba, Puluhan Ribu Pil Koplo Diamankan",1
"Berlangsung 100 Persen, MPLS dan PTM Sekolah di Kota Bandung Dilakukan Secara Tatap Muka",0
Bank Bjb Dorong UMKM Go Global,1
Ketua IKWI Pusat Resmikan Sekretariat IKWI Jabar,1
Kota Bandung Siap Jadi Tuan Rumah IBL Playoff Musim 2022,1
"Diduga Selewengkan Dana Umat, Ini Klarifikasi Presiden ACT",2
